<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
BTSX.ETH/USD;60;20180112;120000;1205.8800000;1207.7700000;1188.9700000;1191.9900000;3056
BTSX.ETH/USD;60;20180112;130000;1191.9200000;1191.9200000;1175.7600000;1186.0000000;2202
BTSX.ETH/USD;60;20180112;140000;1186.0000000;1220.0000000;1185.9900000;1211.8600000;3998
BTSX.ETH/USD;60;20180112;150000;1211.8500000;1225.0000000;1205.9600000;1222.8300000;3828
BTSX.ETH/USD;60;20180112;160000;1222.8300000;1275.0000000;1201.8400000;1274.9900000;8602
BTSX.ETH/USD;60;20180112;170000;1275.0000000;1285.0000000;1258.9200000;1267.9200000;5942
BTSX.ETH/USD;60;20180112;180000;1267.9200000;1279.8000000;1257.0400000;1269.0400000;5080
BTSX.ETH/USD;60;20180112;190000;1269.0400000;1273.0000000;1225.2000000;1233.7300000;5476
BTSX.ETH/USD;60;20180112;200000;1233.7300000;1252.8900000;1211.4100000;1229.9900000;5028
BTSX.ETH/USD;60;20180112;210000;1229.9800000;1249.0000000;1225.0000000;1234.5400000;4518
BTSX.ETH/USD;60;20180112;220000;1234.2000000;1240.6100000;1221.0000000;1229.0800000;3836
BTSX.ETH/USD;60;20180112;230000;1229.0800000;1264.8900000;1220.0000000;1256.5200000;5480
BTSX.ETH/USD;60;20180113;000000;1256.5200000;1267.6300000;1225.5000000;1259.8900000;5456
BTSX.ETH/USD;60;20180113;010000;1259.9000000;1260.9900000;1241.8800000;1255.0100000;3019
BTSX.ETH/USD;60;20180113;020000;1255.0100000;1255.0100000;1240.0000000;1245.0000000;2545
BTSX.ETH/USD;60;20180113;030000;1245.0000000;1260.0000000;1241.2700000;1260.0000000;2572
BTSX.ETH/USD;60;20180113;040000;1260.0000000;1279.9900000;1259.9900000;1278.9300000;5156
BTSX.ETH/USD;60;20180113;050000;1278.9200000;1288.1300000;1277.0000000;1284.9500000;5853
BTSX.ETH/USD;60;20180113;060000;1284.9500000;1294.0500000;1276.4000000;1293.9900000;3885
BTSX.ETH/USD;60;20180113;070000;1294.0000000;1294.8700000;1267.0000000;1287.2700000;3955
BTSX.ETH/USD;60;20180113;080000;1287.2600000;1292.6800000;1283.0000000;1289.5600000;2426
BTSX.ETH/USD;60;20180113;090000;1289.5600000;1319.9900000;1289.5500000;1310.0100000;5567
BTSX.ETH/USD;60;20180113;100000;1310.0100000;1316.8800000;1293.9800000;1309.0000000;3793
BTSX.ETH/USD;60;20180113;110000;1309.0000000;1335.0000000;1302.6800000;1331.6500000;4081
BTSX.ETH/USD;60;20180113;120000;1331.6300000;1335.0000000;1317.0000000;1330.4400000;2813
BTSX.ETH/USD;60;20180113;130000;1330.0500000;1330.0600000;1312.0000000;1321.0000000;2909
BTSX.ETH/USD;60;20180113;140000;1321.0000000;1332.9900000;1321.0000000;1332.9900000;2947
BTSX.ETH/USD;60;20180113;150000;1332.9900000;1335.0000000;1328.0000000;1334.6600000;2267
BTSX.ETH/USD;60;20180113;160000;1334.6600000;1349.0100000;1334.6200000;1349.0000000;2818
BTSX.ETH/USD;60;20180113;170000;1349.0100000;1350.0000000;1345.7200000;1349.9900000;3632
BTSX.ETH/USD;60;20180113;180000;1350.0000000;1359.9800000;1335.8800000;1349.0000000;4935
BTSX.ETH/USD;60;20180113;190000;1349.0000000;1355.7000000;1337.0000000;1353.9900000;2852
BTSX.ETH/USD;60;20180113;200000;1353.9900000;1368.9800000;1351.3100000;1365.0100000;3712
BTSX.ETH/USD;60;20180113;210000;1365.0000000;1393.0000000;1365.0000000;1388.9900000;8488
BTSX.ETH/USD;60;20180113;220000;1389.0000000;1418.9600000;1388.9900000;1410.0000000;11773
BTSX.ETH/USD;60;20180113;230000;1410.0000000;1418.3300000;1365.8800000;1382.5600000;8156
BTSX.ETH/USD;60;20180114;000000;1382.5600000;1418.8000000;1382.5000000;1418.6100000;6271
BTSX.ETH/USD;60;20180114;010000;1418.7400000;1419.9600000;1361.0000000;1395.0000000;4860
BTSX.ETH/USD;60;20180114;020000;1395.0000000;1404.0000000;1383.6300000;1392.2400000;4335
BTSX.ETH/USD;60;20180114;030000;1392.2400000;1393.1200000;1364.0000000;1386.0200000;5804
BTSX.ETH/USD;60;20180114;040000;1386.0100000;1386.0200000;1349.0000000;1356.0000000;4499
BTSX.ETH/USD;60;20180114;050000;1356.0000000;1389.1100000;1350.2300000;1383.5100000;4689
BTSX.ETH/USD;60;20180114;060000;1383.5100000;1385.0000000;1355.0000000;1376.0100000;3687
BTSX.ETH/USD;60;20180114;070000;1376.0100000;1385.7500000;1370.9500000;1383.4400000;2183
BTSX.ETH/USD;60;20180114;080000;1383.4400000;1383.4400000;1326.0000000;1345.9000000;4755
BTSX.ETH/USD;60;20180114;090000;1345.7600000;1357.4700000;1322.0000000;1340.0000000;5205
BTSX.ETH/USD;60;20180114;100000;1340.0000000;1366.9700000;1339.9900000;1354.3200000;2684
BTSX.ETH/USD;60;20180114;110000;1354.3100000;1356.3300000;1336.7200000;1342.2400000;1732
BTSX.ETH/USD;60;20180114;120000;1342.2200000;1360.0000000;1339.0300000;1351.2000000;1456
BTSX.ETH/USD;60;20180114;130000;1351.2100000;1351.2100000;1328.0700000;1337.8400000;1818
BTSX.ETH/USD;60;20180114;140000;1337.8400000;1350.4600000;1330.0100000;1341.3100000;1064
BTSX.ETH/USD;60;20180114;150000;1341.3100000;1346.4800000;1322.0100000;1331.8700000;1868
BTSX.ETH/USD;60;20180114;160000;1331.8600000;1331.8600000;1295.0200000;1295.0300000;2913
BTSX.ETH/USD;60;20180114;170000;1295.0300000;1346.9700000;1294.2500000;1343.1100000;3212
BTSX.ETH/USD;60;20180114;180000;1343.1100000;1343.1200000;1315.0000000;1317.9500000;2836
BTSX.ETH/USD;60;20180114;190000;1317.9500000;1317.9500000;1270.7900000;1294.0000000;5598
BTSX.ETH/USD;60;20180114;200000;1293.9900000;1313.8000000;1256.0100000;1311.0400000;5675
BTSX.ETH/USD;60;20180114;210000;1311.0400000;1332.3400000;1295.0000000;1324.9800000;4018
BTSX.ETH/USD;60;20180114;220000;1324.9900000;1335.0000000;1313.5000000;1332.7800000;4233
BTSX.ETH/USD;60;20180114;230000;1332.7900000;1337.4500000;1314.9900000;1318.9800000;3015
BTSX.ETH/USD;60;20180115;000000;1318.9900000;1333.9900000;1312.0000000;1331.0800000;2934
BTSX.ETH/USD;60;20180115;010000;1331.0800000;1332.5000000;1321.3500000;1326.7900000;2067
BTSX.ETH/USD;60;20180115;020000;1326.7900000;1350.0000000;1323.5000000;1346.8600000;3036
BTSX.ETH/USD;60;20180115;030000;1347.6000000;1370.0000000;1347.6000000;1365.4600000;5037
BTSX.ETH/USD;60;20180115;040000;1365.4600000;1380.9700000;1353.8600000;1379.9000000;4070
BTSX.ETH/USD;60;20180115;050000;1379.9100000;1379.9100000;1338.1400000;1338.1500000;5620
BTSX.ETH/USD;60;20180115;060000;1338.1400000;1341.0000000;1314.0000000;1337.5100000;6271
BTSX.ETH/USD;60;20180115;070000;1337.5100000;1341.4200000;1318.0000000;1328.8900000;2830
BTSX.ETH/USD;60;20180115;080000;1328.8900000;1334.9900000;1318.9200000;1326.9900000;2766
BTSX.ETH/USD;60;20180115;090000;1326.9900000;1338.8500000;1320.2900000;1335.0600000;2085
BTSX.ETH/USD;60;20180115;100000;1335.0700000;1345.9000000;1335.0000000;1339.4600000;1535
BTSX.ETH/USD;60;20180115;110000;1339.4700000;1340.0000000;1326.2000000;1326.2000000;1898
BTSX.ETH/USD;60;20180115;120000;1326.2000000;1326.2000000;1302.8900000;1317.2600000;1627
BTSX.ETH/USD;60;20180115;130000;1317.2500000;1322.6400000;1307.7800000;1314.2900000;1554
BTSX.ETH/USD;60;20180115;140000;1314.2900000;1325.5500000;1310.8000000;1320.1100000;1300
BTSX.ETH/USD;60;20180115;150000;1320.1100000;1325.0000000;1294.4400000;1300.0100000;3250
BTSX.ETH/USD;60;20180115;160000;1300.0100000;1320.0000000;1281.1000000;1320.0000000;6730
BTSX.ETH/USD;60;20180115;170000;1320.0000000;1328.0000000;1300.6600000;1307.9800000;3790
BTSX.ETH/USD;60;20180115;180000;1307.9800000;1312.6400000;1300.6500000;1305.3500000;2675
BTSX.ETH/USD;60;20180115;190000;1305.3500000;1325.7900000;1302.8600000;1318.2300000;3179
BTSX.ETH/USD;60;20180115;200000;1318.2300000;1320.0000000;1310.0000000;1315.1600000;3243
BTSX.ETH/USD;60;20180115;210000;1315.1400000;1315.8000000;1300.0100000;1304.8600000;2992
BTSX.ETH/USD;60;20180115;220000;1305.6400000;1316.0000000;1293.9500000;1315.0000000;2373
BTSX.ETH/USD;60;20180115;230000;1314.9900000;1315.0000000;1300.1400000;1314.9500000;1857
BTSX.ETH/USD;60;20180116;000000;1314.9500000;1318.5000000;1298.0000000;1303.7100000;2726
BTSX.ETH/USD;60;20180116;010000;1304.7900000;1311.0000000;1296.4500000;1310.5500000;3845
BTSX.ETH/USD;60;20180116;020000;1310.5600000;1312.0000000;1301.0000000;1302.0000000;1999
BTSX.ETH/USD;60;20180116;030000;1301.9900000;1303.3500000;1269.0000000;1278.6300000;6020
BTSX.ETH/USD;60;20180116;040000;1278.7700000;1285.5700000;1230.1000000;1250.2400000;13272
BTSX.ETH/USD;60;20180116;050000;1250.2300000;1265.0000000;1205.9800000;1234.6100000;11772
BTSX.ETH/USD;60;20180116;060000;1234.6100000;1263.0000000;1207.1400000;1260.0000000;8353
BTSX.ETH/USD;60;20180116;070000;1260.0000000;1264.0000000;1221.9000000;1225.3100000;6863
BTSX.ETH/USD;60;20180116;080000;1225.2500000;1242.0000000;1220.1000000;1232.3800000;5028
BTSX.ETH/USD;60;20180116;090000;1232.3900000;1244.4400000;1221.0000000;1235.7500000;3121
BTSX.ETH/USD;60;20180116;100000;1235.7500000;1237.0000000;1216.9900000;1224.4800000;2929
BTSX.ETH/USD;60;20180116;110000;1224.0800000;1233.0000000;1156.5000000;1159.9900000;6118
BTSX.ETH/USD;60;20180116;120000;1159.9800000;1180.0000000;1021.1100000;1135.0000000;14379
BTSX.ETH/USD;60;20180116;130000;1135.0100000;1136.9600000;1001.6000000;1043.9900000;12390
BTSX.ETH/USD;60;20180116;140000;1043.9800000;1108.1800000;1027.0200000;1065.8000000;9381
BTSX.ETH/USD;60;20180116;150000;1065.8000000;1174.6000000;1065.8000000;1173.6100000;8943
BTSX.ETH/USD;60;20180116;160000;1173.6200000;1191.1800000;1096.1000000;1130.3100000;9003
BTSX.ETH/USD;60;20180116;170000;1129.1900000;1148.0600000;1033.2900000;1055.8200000;11580
BTSX.ETH/USD;60;20180116;180000;1055.3000000;1135.9300000;1045.0100000;1110.1000000;9212
BTSX.ETH/USD;60;20180116;190000;1110.1000000;1162.0000000;1110.1000000;1162.0000000;10208
BTSX.ETH/USD;60;20180116;200000;1161.9900000;1161.9900000;1110.9100000;1130.5300000;6210
BTSX.ETH/USD;60;20180116;210000;1130.5400000;1134.2200000;1041.0000000;1041.0000000;9484
BTSX.ETH/USD;60;20180116;220000;1041.0000000;1072.0000000;1006.0100000;1058.0000000;12616
BTSX.ETH/USD;60;20180116;230000;1058.0000000;1114.8200000;1058.0000000;1067.2400000;6582
BTSX.ETH/USD;60;20180117;000000;1067.2200000;1093.0200000;1006.4100000;1012.0100000;9491
BTSX.ETH/USD;60;20180117;010000;1012.0100000;1049.9900000;881.0100000;942.4400000;19436
BTSX.ETH/USD;60;20180117;020000;944.0000000;1040.1200000;852.0000000;1035.5900000;17570
BTSX.ETH/USD;60;20180117;030000;1035.5900000;1106.1900000;990.0100000;1080.0000000;9171
BTSX.ETH/USD;60;20180117;040000;1080.0100000;1164.0000000;1002.7000000;1011.0000000;14951
BTSX.ETH/USD;60;20180117;050000;1011.0000000;1092.5200000;1011.0000000;1040.0000000;14392
BTSX.ETH/USD;60;20180117;060000;1040.0000000;1050.0000000;977.2600000;999.0100000;14149
BTSX.ETH/USD;60;20180117;070000;992.3700000;1015.2600000;952.0100000;995.8100000;16946
BTSX.ETH/USD;60;20180117;080000;998.0800000;1022.8600000;960.0000000;1004.5900000;12361
BTSX.ETH/USD;60;20180117;090000;1004.6000000;1007.1100000;975.0000000;1004.0800000;7201
BTSX.ETH/USD;60;20180117;100000;1004.0000000;1045.0000000;999.3100000;1026.8900000;8233
BTSX.ETH/USD;60;20180117;110000;1026.5000000;1034.1700000;1006.0600000;1015.9900000;4459
BTSX.ETH/USD;60;20180117;120000;1016.0000000;1018.8600000;984.0200000;992.6400000;6205
BTSX.ETH/USD;60;20180117;130000;992.6300000;992.6400000;933.7100000;942.8300000;5868
BTSX.ETH/USD;60;20180117;140000;941.4200000;945.4800000;891.8900000;892.0000000;9216
BTSX.ETH/USD;60;20180117;150000;891.9800000;956.7700000;880.3000000;889.3100000;13133
BTSX.ETH/USD;60;20180117;160000;889.3200000;934.7900000;881.0000000;897.3500000;11350
BTSX.ETH/USD;60;20180117;170000;897.3500000;907.4700000;854.0000000;854.0000000;10560
BTSX.ETH/USD;60;20180117;180000;853.3300000;866.8600000;779.0100000;782.7100000;31382
BTSX.ETH/USD;60;20180117;190000;782.7100000;821.0000000;757.0000000;784.1300000;26746
BTSX.ETH/USD;60;20180117;200000;789.8000000;925.0000000;777.7100000;922.0000000;26405
BTSX.ETH/USD;60;20180117;210000;922.0000000;931.8500000;850.0000000;887.7300000;23582
BTSX.ETH/USD;60;20180117;220000;887.7300000;893.7900000;843.5000000;847.0000000;10175
BTSX.ETH/USD;60;20180117;230000;847.0300000;948.0000000;847.0300000;925.1400000;14952
BTSX.ETH/USD;60;20180118;000000;925.1400000;995.0000000;914.9100000;993.0100000;20123
BTSX.ETH/USD;60;20180118;010000;993.0100000;1068.0800000;965.5200000;1050.3100000;22345
BTSX.ETH/USD;60;20180118;020000;1050.3100000;1087.8800000;995.0000000;1005.0100000;17541
BTSX.ETH/USD;60;20180118;030000;1005.0000000;1037.7000000;959.1200000;1028.0600000;16007
BTSX.ETH/USD;60;20180118;040000;1028.3100000;1029.5900000;982.7400000;1020.7900000;9647
BTSX.ETH/USD;60;20180118;050000;1020.9000000;1057.0000000;1010.9700000;1049.0000000;11222
BTSX.ETH/USD;60;20180118;060000;1048.9900000;1072.0000000;1039.9500000;1070.0000000;10398
BTSX.ETH/USD;60;20180118;070000;1070.0000000;1070.0000000;1006.4300000;1017.4900000;10928
BTSX.ETH/USD;60;20180118;080000;1017.4900000;1045.0000000;992.4200000;992.4200000;10597
BTSX.ETH/USD;60;20180118;090000;993.0500000;1006.0000000;961.9500000;991.0000000;7784
BTSX.ETH/USD;60;20180118;100000;990.9900000;1025.0000000;990.0000000;1008.0000000;6918
BTSX.ETH/USD;60;20180118;110000;1008.0100000;1015.0000000;951.0000000;953.0100000;7092
BTSX.ETH/USD;60;20180118;120000;953.0000000;989.6000000;953.0000000;976.4800000;4138
BTSX.ETH/USD;60;20180118;130000;975.9200000;1028.3800000;971.2400000;1001.3400000;4971
BTSX.ETH/USD;60;20180118;140000;1001.3400000;1012.0000000;993.9000000;1010.7400000;3780
BTSX.ETH/USD;60;20180118;150000;1010.9900000;1044.0000000;1010.9900000;1034.6400000;5592
BTSX.ETH/USD;60;20180118;160000;1035.1800000;1078.7900000;1034.0000000;1047.9800000;8618
BTSX.ETH/USD;60;20180118;170000;1047.9800000;1069.3500000;1035.0000000;1061.9300000;8367
BTSX.ETH/USD;60;20180118;180000;1061.8100000;1088.0000000;1056.1800000;1087.9900000;9652
BTSX.ETH/USD;60;20180118;190000;1088.0000000;1100.0000000;1077.9000000;1099.0100000;12222
BTSX.ETH/USD;60;20180118;200000;1099.0000000;1099.0100000;1068.0000000;1077.6600000;9406
BTSX.ETH/USD;60;20180118;210000;1077.6600000;1087.0000000;1052.0900000;1056.0000000;6585
BTSX.ETH/USD;60;20180118;220000;1056.0000000;1074.6800000;1044.9000000;1073.8500000;7715
BTSX.ETH/USD;60;20180118;230000;1073.8500000;1080.0000000;1051.9100000;1078.7000000;5988
BTSX.ETH/USD;60;20180119;000000;1078.7900000;1098.4900000;1072.4100000;1084.4900000;7093
BTSX.ETH/USD;60;20180119;010000;1084.2100000;1090.0000000;1045.5500000;1055.9900000;9021
BTSX.ETH/USD;60;20180119;020000;1055.9900000;1058.0000000;1013.4300000;1022.5100000;9480
BTSX.ETH/USD;60;20180119;030000;1022.5100000;1033.3900000;1000.0000000;1025.7800000;6134
BTSX.ETH/USD;60;20180119;040000;1025.7700000;1060.9900000;1019.5400000;1054.2400000;5473
BTSX.ETH/USD;60;20180119;050000;1054.0600000;1062.0000000;1040.8700000;1047.1600000;3624
BTSX.ETH/USD;60;20180119;060000;1047.1700000;1056.0000000;1010.0000000;1010.0000000;4448
BTSX.ETH/USD;60;20180119;070000;1010.0000000;1020.0000000;993.4000000;1013.0400000;8020
BTSX.ETH/USD;60;20180119;080000;1013.0400000;1033.6700000;1003.5000000;1025.0000000;5296
BTSX.ETH/USD;60;20180119;090000;1025.0100000;1042.6900000;1015.0000000;1029.9900000;5308
BTSX.ETH/USD;60;20180119;100000;1029.9900000;1045.0000000;1022.3000000;1035.3100000;3057
BTSX.ETH/USD;60;20180119;110000;1035.3100000;1038.0000000;1025.0000000;1032.9900000;2729
BTSX.ETH/USD;60;20180119;120000;1033.0000000;1068.3100000;1030.4000000;1064.0000000;5438
BTSX.ETH/USD;60;20180119;130000;1064.0000000;1069.0000000;1047.6000000;1053.2900000;3394
BTSX.ETH/USD;60;20180119;140000;1053.9900000;1075.0000000;1050.2800000;1074.9900000;2104
BTSX.ETH/USD;60;20180119;150000;1075.0000000;1078.0200000;1060.5000000;1074.6000000;2182
BTSX.ETH/USD;60;20180119;160000;1074.4300000;1090.0000000;1071.0000000;1085.0400000;3493
BTSX.ETH/USD;60;20180119;170000;1085.0500000;1093.0000000;1068.0000000;1071.1900000;4034
BTSX.ETH/USD;60;20180119;180000;1071.1900000;1076.0000000;1048.4000000;1053.2300000;3334
BTSX.ETH/USD;60;20180119;190000;1053.2300000;1068.5100000;1038.0000000;1041.4000000;4107
BTSX.ETH/USD;60;20180119;200000;1042.3100000;1060.0000000;1042.0200000;1053.8200000;3656
BTSX.ETH/USD;60;20180119;210000;1053.8100000;1054.0000000;1025.0000000;1029.2100000;5389
BTSX.ETH/USD;60;20180119;220000;1029.2100000;1034.6300000;1014.0000000;1027.7700000;7125
BTSX.ETH/USD;60;20180119;230000;1027.7600000;1033.6500000;1018.5000000;1024.9300000;4098
BTSX.ETH/USD;60;20180120;000000;1024.9400000;1034.0000000;1021.0000000;1032.3100000;3773
BTSX.ETH/USD;60;20180120;010000;1032.3000000;1039.5700000;1020.0000000;1020.0000000;4441
BTSX.ETH/USD;60;20180120;020000;1020.0000000;1028.4000000;1017.0000000;1019.1300000;2829
BTSX.ETH/USD;60;20180120;030000;1019.1200000;1037.4500000;1018.0000000;1037.4500000;3300
BTSX.ETH/USD;60;20180120;040000;1037.4500000;1050.0000000;1037.4400000;1041.5600000;5051
BTSX.ETH/USD;60;20180120;050000;1041.5600000;1057.4700000;1036.0800000;1057.0200000;4355
BTSX.ETH/USD;60;20180120;060000;1057.0200000;1059.8400000;1053.0000000;1059.8400000;3407
BTSX.ETH/USD;60;20180120;070000;1059.8300000;1068.6600000;1059.8300000;1064.4200000;4221
BTSX.ETH/USD;60;20180120;080000;1064.4200000;1085.0000000;1047.0700000;1083.7500000;6490
BTSX.ETH/USD;60;20180120;090000;1083.7600000;1113.0000000;1077.4000000;1111.9900000;11757
BTSX.ETH/USD;60;20180120;100000;1111.9900000;1124.0000000;1091.4000000;1100.6800000;6454
BTSX.ETH/USD;60;20180120;110000;1100.0000000;1118.3000000;1096.0000000;1112.9400000;3075
BTSX.ETH/USD;60;20180120;120000;1112.9400000;1118.9900000;1104.2100000;1118.7400000;2664
BTSX.ETH/USD;60;20180120;130000;1118.0000000;1118.1100000;1106.9000000;1112.0000000;2166
BTSX.ETH/USD;60;20180120;140000;1112.0000000;1115.5600000;1102.0000000;1115.5600000;1571
BTSX.ETH/USD;60;20180120;150000;1115.5600000;1119.4900000;1100.6300000;1100.6400000;2365
BTSX.ETH/USD;60;20180120;160000;1100.6400000;1117.3200000;1100.0300000;1115.3200000;1562
BTSX.ETH/USD;60;20180120;170000;1115.3100000;1128.4000000;1115.0000000;1120.0000000;3043
BTSX.ETH/USD;60;20180120;180000;1120.0000000;1136.8600000;1117.4000000;1127.8200000;3700
BTSX.ETH/USD;60;20180120;190000;1127.7500000;1132.6000000;1121.0100000;1128.3000000;2999
BTSX.ETH/USD;60;20180120;200000;1128.3000000;1156.8300000;1128.3000000;1156.4800000;5837
BTSX.ETH/USD;60;20180120;210000;1156.4900000;1157.9500000;1138.0400000;1148.2800000;5602
BTSX.ETH/USD;60;20180120;220000;1148.2800000;1164.9700000;1148.0000000;1160.7000000;6294
BTSX.ETH/USD;60;20180120;230000;1160.7000000;1161.0000000;1136.2200000;1145.0100000;3761
BTSX.ETH/USD;60;20180121;000000;1145.0100000;1155.0000000;1130.0300000;1152.0000000;3082
BTSX.ETH/USD;60;20180121;010000;1152.4900000;1159.0000000;1147.0000000;1156.9800000;3085
BTSX.ETH/USD;60;20180121;020000;1156.9800000;1159.0500000;1153.8500000;1155.0100000;2277
BTSX.ETH/USD;60;20180121;030000;1155.0000000;1155.0100000;1150.0100000;1150.0200000;1737
BTSX.ETH/USD;60;20180121;040000;1150.0200000;1151.0000000;1111.1000000;1111.1000000;6056
BTSX.ETH/USD;60;20180121;050000;1111.1000000;1125.0000000;1108.0000000;1121.5000000;4513
BTSX.ETH/USD;60;20180121;060000;1121.5000000;1143.9000000;1121.2500000;1133.7400000;3524
BTSX.ETH/USD;60;20180121;070000;1133.7300000;1136.3400000;1123.3000000;1126.0000000;1648
BTSX.ETH/USD;60;20180121;080000;1125.0300000;1130.0000000;1105.2800000;1105.2800000;2533
BTSX.ETH/USD;60;20180121;090000;1105.2800000;1112.1300000;1075.0000000;1083.0400000;5650
BTSX.ETH/USD;60;20180121;100000;1083.1100000;1097.9300000;1072.8200000;1073.9900000;2696
BTSX.ETH/USD;60;20180121;110000;1073.9900000;1082.5000000;1052.5900000;1073.9400000;4014
BTSX.ETH/USD;60;20180121;120000;1073.9400000;1093.9000000;1066.8300000;1075.0100000;2344
BTSX.ETH/USD;60;20180121;130000;1075.0000000;1075.0100000;1053.9100000;1059.4000000;2181
BTSX.ETH/USD;60;20180121;140000;1059.4100000;1079.9300000;1056.9500000;1068.0000000;1800
BTSX.ETH/USD;60;20180121;150000;1068.0000000;1108.5700000;1068.0000000;1107.7800000;1454
BTSX.ETH/USD;60;20180121;160000;1107.7900000;1113.1000000;1086.9600000;1087.1700000;1702
BTSX.ETH/USD;60;20180121;170000;1087.1600000;1120.6200000;1087.1600000;1107.3400000;2596
BTSX.ETH/USD;60;20180121;180000;1107.3400000;1114.7800000;1076.1300000;1079.3100000;2648
BTSX.ETH/USD;60;20180121;190000;1079.3200000;1091.2900000;1053.2300000;1053.2600000;3152
BTSX.ETH/USD;60;20180121;200000;1053.2500000;1053.2600000;1020.2100000;1038.0000000;8371
BTSX.ETH/USD;60;20180121;210000;1038.0000000;1050.0000000;1026.0000000;1046.3100000;4377
BTSX.ETH/USD;60;20180121;220000;1046.3100000;1050.0000000;1031.2000000;1043.0000000;3653
BTSX.ETH/USD;60;20180121;230000;1043.0000000;1061.0700000;1043.0000000;1054.7300000;3571
BTSX.ETH/USD;60;20180122;000000;1053.2800000;1054.5600000;1011.0000000;1012.0000000;4962
BTSX.ETH/USD;60;20180122;010000;1012.0000000;1033.5900000;1010.0100000;1030.0700000;3700
BTSX.ETH/USD;60;20180122;020000;1032.3600000;1055.6700000;1013.9400000;1015.0000000;4398
